"id_transaksi","id_pelanggan","tanggal_transaksi","pedas","sayuran","metode_pembayaran"
3803,112,"2024-11-17",5,"tanpa sayur","cash"
3804,166,"2024-02-15",1,"tanpa sayur","cash"
3805,67,"2025-03-05",0,"tanpa sayur","transfer"
3806,67,"2024-04-26",2,"sawi putih","cash"
3807,46,"2024-11-03",4,"sawi hijau","qris"
3808,133,"2024-02-18",3,"tanpa sayur","cash"
3809,14,"2024-07-08",3,"sawi putih","cash"
3810,19,"2024-04-16",2,"sawi hijau","qris"
3811,146,"2024-07-25",5,"sawi hijau","cash"
3812,141,"2024-11-26",4,"tanpa sayur","qris"
3813,53,"2024-05-22",3,"sawi hijau","qris"
3814,27,"2025-01-21",1,"sawi putih","cash"
3815,62,"2024-05-19",5,"sawi hijau","cash"
3816,38,"2024-04-21",0,"sawi putih","cash"
3817,178,"2024-09-26",3,"sawi hijau","debit"
3818,4,"2024-07-09",1,"sawi putih","cash"
3819,120,"2024-11-20",0,"tanpa sayur","qris"
3820,104,"2024-04-07",1,"tanpa sayur","cash"
3821,181,"2024-10-03",1,"sawi putih","cash"
3822,199,"2024-07-04",3,"sawi hijau","cash"
3823,9,"2024-10-02",0,"sawi hijau","cash"
3824,82,"2024-12-08",3,"sawi hijau","qris"
3825,24,"2024-04-02",3,"sawi hijau","cash"
3826,109,"2024-09-14",1,"sawi hijau","debit"
3827,135,"2025-01-31",4,"tanpa sayur","qris"
3828,182,"2024-03-10",0,"tanpa sayur","qris"
3829,169,"2024-01-05",4,"sawi hijau","cash"
3830,137,"2025-03-19",5,"sawi putih","qris"
3831,7,"2024-11-06",4,"tanpa sayur","debit"
3832,36,"2025-01-29",5,"sawi hijau","debit"
3833,166,"2024-03-04",3,"sawi hijau","cash"
3834,166,"2024-05-13",0,"sawi hijau","cash"
3835,121,"2024-12-22",3,"sawi putih","cash"
3836,153,"2024-10-22",4,"sawi putih","debit"
3837,16,"2024-09-08",5,"sawi hijau","qris"
3838,67,"2024-08-21",1,"sawi putih","cash"
3839,61,"2024-07-25",4,"sawi hijau","cash"
3840,49,"2024-10-14",0,"sawi putih","debit"
3841,104,"2024-06-21",0,"sawi hijau","qris"
3842,71,"2024-11-08",1,"sawi putih","debit"
3843,197,"2024-10-13",4,"sawi hijau","cash"
3844,13,"2024-09-08",1,"sawi hijau","cash"
3845,153,"2024-07-26",1,"tanpa sayur","cash"
3846,175,"2024-10-09",0,"sawi hijau","cash"
3847,4,"2025-03-04",0,"tanpa sayur","cash"
3848,136,"2025-01-27",4,"tanpa sayur","cash"
3849,120,"2025-03-12",5,"tanpa sayur","transfer"
3850,157,"2025-03-13",4,"sawi hijau","cash"
3851,1,"2024-10-01",4,"sawi putih","qris"
3852,176,"2024-06-19",5,"sawi hijau","qris"
3853,36,"2024-12-06",4,"sawi hijau","qris"
3854,137,"2025-01-02",1,"tanpa sayur","qris"
3855,205,"2024-05-23",4,"sawi hijau","qris"
3856,40,"2025-01-21",2,"sawi hijau","transfer"
3857,163,"2024-09-11",0,"sawi hijau","cash"
3858,197,"2024-09-11",0,"sawi putih","cash"
3859,49,"2025-03-22",0,"sawi putih","cash"
3860,65,"2025-03-22",3,"sawi hijau","qris"
3861,62,"2025-03-13",2,"sawi hijau","cash"
3862,186,"2024-05-02",1,"sawi hijau","qris"
3863,67,"2024-02-17",1,"tanpa sayur","debit"
3864,34,"2024-10-27",5,"tanpa sayur","cash"
3865,182,"2024-07-04",0,"tanpa sayur","cash"
3866,150,"2024-04-04",1,"tanpa sayur","qris"
3867,169,"2024-10-03",3,"sawi putih","cash"
3868,15,"2024-07-02",4,"sawi putih","cash"
3869,36,"2024-10-23",4,"sawi putih","cash"
3870,56,"2024-09-15",3,"sawi hijau","qris"
3871,174,"2024-08-05",4,"sawi putih","transfer"
3872,105,"2024-02-09",1,"sawi hijau","debit"
3873,114,"2024-12-19",5,"tanpa sayur","qris"
3874,51,"2024-07-13",0,"tanpa sayur","cash"
3875,114,"2024-12-22",2,"tanpa sayur","qris"
3876,98,"2025-03-22",0,"sawi putih","cash"
3877,181,"2025-01-06",3,"sawi putih","qris"
3878,198,"2024-08-06",4,"sawi putih","cash"
3879,203,"2024-01-22",1,"sawi putih","cash"
3880,208,"2024-12-07",2,"sawi hijau","cash"
3881,68,"2025-02-09",0,"sawi putih","cash"
3882,55,"2024-12-17",1,"sawi hijau","cash"
3883,22,"2024-04-18",2,"sawi hijau","qris"
3884,162,"2024-06-23",4,"sawi hijau","cash"
3885,127,"2025-01-25",0,"sawi hijau","qris"
3886,8,"2025-03-25",3,"sawi hijau","cash"
3887,59,"2024-03-20",4,"tanpa sayur","qris"
3888,131,"2024-04-21",4,"sawi putih","transfer"
3889,135,"2024-08-26",0,"tanpa sayur","debit"
3890,199,"2024-03-31",0,"tanpa sayur","qris"
3891,149,"2024-04-07",1,"sawi hijau","cash"
3892,6,"2024-07-12",0,"sawi putih","cash"
3893,26,"2024-09-25",2,"sawi hijau","debit"
3894,20,"2024-04-09",2,"sawi hijau","debit"
3895,177,"2024-03-07",3,"tanpa sayur","qris"
3896,97,"2024-08-17",1,"sawi hijau","qris"
3897,34,"2024-02-12",1,"sawi hijau","cash"
3898,102,"2024-01-15",1,"sawi putih","cash"
3899,17,"2024-03-17",3,"sawi putih","cash"
3900,162,"2024-05-25",1,"tanpa sayur","debit"
3901,48,"2024-11-03",5,"tanpa sayur","cash"
3902,142,"2024-07-31",4,"sawi hijau","qris"
3903,19,"2024-03-25",4,"tanpa sayur","qris"
3904,157,"2024-11-08",4,"tanpa sayur","cash"
3905,113,"2024-11-17",3,"sawi putih","qris"
3906,153,"2025-01-19",4,"sawi hijau","qris"
3907,133,"2024-04-28",0,"sawi putih","cash"
3908,154,"2025-03-19",0,"sawi hijau","cash"
3909,127,"2025-01-07",5,"sawi hijau","cash"
3910,104,"2025-02-23",3,"tanpa sayur","cash"
3911,150,"2024-02-05",2,"sawi putih","cash"
3912,183,"2024-04-02",3,"sawi putih","qris"
3913,46,"2024-12-30",3,"sawi hijau","debit"
3914,203,"2025-02-20",4,"sawi putih","cash"
3915,116,"2024-09-16",3,"sawi hijau","cash"
3916,53,"2024-07-10",0,"sawi putih","qris"
3917,141,"2024-05-07",2,"sawi hijau","cash"
3918,85,"2024-09-22",0,"sawi hijau","cash"
3919,172,"2024-11-21",1,"sawi hijau","qris"
3920,139,"2024-03-30",0,"tanpa sayur","qris"
3921,139,"2024-11-25",0,"sawi putih","debit"
3922,61,"2024-12-17",0,"sawi hijau","qris"
3923,189,"2024-02-11",0,"tanpa sayur","cash"
3924,49,"2024-03-27",3,"tanpa sayur","cash"
3925,184,"2024-10-27",3,"tanpa sayur","cash"
3926,53,"2024-03-07",0,"sawi putih","qris"
3927,124,"2024-03-21",4,"sawi hijau","cash"
3928,41,"2024-07-17",2,"sawi hijau","cash"
3929,36,"2024-03-27",0,"sawi putih","cash"
3930,201,"2024-11-08",1,"sawi putih","cash"
3931,150,"2024-01-13",4,"tanpa sayur","cash"
3932,95,"2024-12-10",0,"tanpa sayur","debit"
3933,53,"2024-12-07",1,"sawi putih","cash"
3934,163,"2024-12-01",1,"sawi hijau","transfer"
3935,134,"2024-01-06",1,"sawi hijau","qris"
3936,176,"2024-09-29",2,"tanpa sayur","cash"
3937,41,"2024-07-03",0,"sawi putih","debit"
3938,139,"2024-01-30",3,"sawi putih","cash"
3939,161,"2024-04-26",2,"tanpa sayur","cash"
3940,202,"2024-10-17",4,"sawi hijau","cash"
3941,198,"2025-03-27",0,"tanpa sayur","cash"
3942,9,"2024-07-13",2,"sawi putih","cash"
3943,17,"2024-03-09",1,"sawi hijau","cash"
3944,39,"2024-03-28",3,"tanpa sayur","cash"
3945,163,"2024-07-31",4,"sawi putih","qris"
3946,108,"2024-12-11",3,"sawi hijau","cash"
3947,123,"2024-04-11",1,"sawi hijau","debit"
3948,135,"2024-11-20",3,"sawi hijau","qris"
3949,10,"2024-07-17",4,"sawi hijau","cash"
3950,116,"2024-02-24",3,"tanpa sayur","cash"
3951,161,"2024-10-08",1,"tanpa sayur","cash"
3952,55,"2025-02-24",1,"sawi putih","qris"
3953,181,"2024-02-11",3,"sawi putih","cash"
3954,150,"2024-04-05",1,"sawi hijau","cash"
3955,154,"2025-02-03",3,"sawi hijau","cash"
3956,150,"2024-05-21",2,"tanpa sayur","qris"
3957,92,"2024-03-07",4,"sawi hijau","qris"
3958,212,"2024-06-17",1,"sawi putih","debit"
3959,102,"2024-04-04",4,"sawi hijau","cash"
3960,122,"2025-03-10",2,"sawi hijau","cash"
3961,135,"2024-11-10",1,"tanpa sayur","cash"
3962,136,"2024-02-24",3,"sawi putih","qris"
3963,84,"2024-07-19",1,"sawi putih","cash"
3964,75,"2024-04-08",4,"sawi putih","debit"
3965,209,"2024-01-12",1,"sawi hijau","cash"
3966,51,"2024-02-29",4,"sawi hijau","cash"
3967,85,"2024-10-21",2,"tanpa sayur","cash"
3968,41,"2024-08-21",2,"sawi putih","qris"
3969,14,"2024-08-11",1,"sawi putih","cash"
3970,119,"2024-12-21",1,"tanpa sayur","cash"
3971,116,"2024-11-21",0,"tanpa sayur","cash"
3972,202,"2024-12-08",3,"sawi hijau","debit"
3973,71,"2025-02-22",3,"sawi putih","cash"
3974,106,"2024-06-22",0,"sawi putih","cash"
3975,187,"2025-01-30",2,"sawi hijau","qris"
3976,1,"2024-05-07",2,"sawi hijau","cash"
3977,61,"2024-09-23",3,"sawi putih","qris"
3978,193,"2024-10-01",0,"sawi hijau","cash"
3979,25,"2024-06-22",0,"sawi putih","transfer"
3980,162,"2025-02-19",0,"sawi putih","cash"
3981,212,"2024-11-08",1,"sawi putih","qris"
3982,14,"2024-05-25",4,"sawi putih","qris"
3983,138,"2025-03-22",0,"sawi putih","cash"
3984,142,"2024-10-23",1,"tanpa sayur","debit"
3985,114,"2024-03-19",4,"sawi hijau","cash"
3986,127,"2024-11-06",2,"sawi putih","qris"
3987,214,"2024-08-10",3,"sawi putih","qris"
3988,105,"2024-03-26",0,"tanpa sayur","debit"
3989,162,"2024-03-27",4,"sawi putih","qris"
3990,140,"2024-03-19",4,"sawi hijau","cash"
3991,143,"2025-02-08",0,"tanpa sayur","cash"
3992,119,"2024-12-18",2,"tanpa sayur","cash"
3993,147,"2024-04-21",3,"sawi hijau","qris"
3994,142,"2024-03-20",3,"sawi hijau","cash"
3995,149,"2025-01-18",0,"sawi putih","cash"
3996,114,"2025-01-07",3,"sawi hijau","cash"
3997,126,"2024-01-18",1,"sawi hijau","debit"
3998,138,"2024-07-15",5,"sawi putih","debit"
3999,130,"2024-04-12",2,"tanpa sayur","qris"
4000,121,"2025-01-15",3,"sawi putih","cash"
4001,92,"2024-03-10",1,"sawi putih","cash"
4002,9,"2024-12-07",2,"sawi hijau","qris"
4003,122,"2024-01-13",2,"sawi hijau","cash"
4004,210,"2024-02-06",1,"tanpa sayur","qris"
4005,162,"2024-02-22",0,"sawi putih","cash"
4006,212,"2024-01-25",3,"sawi hijau","cash"
4007,140,"2025-03-14",1,"sawi putih","qris"
4008,201,"2024-11-20",4,"sawi hijau","qris"
4009,199,"2024-04-25",0,"sawi putih","qris"
4010,176,"2024-04-26",5,"sawi hijau","qris"
4011,42,"2025-03-12",3,"sawi putih","cash"
4012,90,"2024-10-12",4,"tanpa sayur","qris"
4013,84,"2024-04-02",0,"tanpa sayur","qris"
4014,175,"2024-05-27",0,"sawi putih","debit"
4015,181,"2025-03-10",1,"tanpa sayur","qris"
4016,169,"2025-03-05",1,"sawi hijau","qris"
4017,48,"2024-01-17",4,"tanpa sayur","qris"
4018,19,"2024-07-02",0,"tanpa sayur","cash"
4019,92,"2024-10-06",0,"sawi hijau","qris"
4020,169,"2024-05-24",1,"sawi putih","cash"
4021,111,"2024-02-25",0,"tanpa sayur","cash"
4022,126,"2024-09-20",4,"sawi putih","debit"
4023,184,"2024-11-29",1,"sawi hijau","qris"
4024,200,"2025-01-02",4,"sawi hijau","cash"
4025,119,"2024-07-25",4,"tanpa sayur","qris"
4026,133,"2025-03-24",1,"tanpa sayur","debit"
4027,36,"2024-02-19",4,"sawi hijau","cash"
4028,5,"2024-05-21",2,"tanpa sayur","qris"
4029,212,"2024-12-11",3,"sawi putih","cash"
4030,138,"2024-05-26",0,"tanpa sayur","cash"
4031,197,"2024-03-04",1,"sawi putih","cash"
4032,184,"2024-01-28",2,"tanpa sayur","cash"
4033,199,"2024-10-17",3,"sawi hijau","qris"
4034,169,"2024-08-18",0,"sawi hijau","cash"
4035,54,"2024-05-10",3,"sawi putih","debit"
4036,28,"2024-11-01",2,"sawi hijau","debit"
4037,174,"2024-06-09",0,"sawi putih","debit"
4038,207,"2024-02-19",4,"sawi hijau","qris"
4039,93,"2024-05-23",0,"tanpa sayur","qris"
4040,2,"2024-12-08",0,"sawi hijau","cash"
4041,112,"2025-02-06",1,"sawi putih","cash"
4042,126,"2024-05-02",1,"sawi hijau","debit"
4043,59,"2024-07-23",4,"sawi putih","debit"
4044,203,"2024-12-08",3,"sawi hijau","cash"
4045,159,"2025-03-19",5,"tanpa sayur","qris"
4046,84,"2024-03-09",4,"sawi hijau","cash"
4047,15,"2025-02-22",0,"sawi hijau","cash"
4048,51,"2024-03-12",2,"sawi putih","cash"
4049,81,"2024-07-10",4,"sawi hijau","cash"
4050,66,"2024-03-01",0,"sawi hijau","cash"
4051,90,"2024-11-26",0,"sawi putih","debit"
4052,36,"2024-06-14",3,"sawi hijau","cash"
4053,208,"2024-04-24",2,"sawi hijau","cash"
4054,135,"2024-05-27",1,"sawi putih","transfer"
4055,119,"2024-04-26",5,"sawi hijau","cash"
4056,25,"2024-01-04",0,"sawi putih","qris"
4057,150,"2024-02-18",0,"sawi hijau","qris"
4058,17,"2024-10-01",3,"sawi putih","cash"
4059,205,"2024-05-05",1,"sawi putih","qris"
4060,67,"2025-01-14",3,"sawi putih","cash"
4061,61,"2024-07-28",4,"sawi hijau","cash"
4062,115,"2024-07-14",0,"tanpa sayur","qris"
4063,182,"2024-06-30",3,"sawi putih","cash"
4064,105,"2024-12-17",1,"sawi putih","cash"
4065,7,"2024-08-20",0,"sawi hijau","qris"
4066,10,"2024-11-17",0,"sawi hijau","cash"
4067,150,"2024-04-16",1,"sawi putih","debit"
4068,76,"2024-01-22",4,"sawi putih","debit"
4069,120,"2024-09-18",0,"sawi hijau","cash"
4070,124,"2024-04-24",0,"sawi hijau","debit"
4071,153,"2024-06-16",1,"sawi hijau","cash"
4072,97,"2024-05-20",4,"sawi putih","cash"
4073,204,"2024-04-25",3,"sawi putih","cash"
4074,85,"2025-01-20",1,"sawi putih","cash"
4075,94,"2024-05-30",3,"sawi putih","cash"
4076,198,"2024-03-30",5,"sawi hijau","cash"
4077,24,"2025-01-03",0,"tanpa sayur","cash"
4078,26,"2024-09-02",0,"sawi putih","cash"
4079,143,"2024-02-07",1,"sawi hijau","debit"
4080,34,"2025-01-31",4,"sawi putih","cash"
4081,10,"2024-02-19",1,"sawi hijau","cash"
4082,198,"2024-05-23",1,"tanpa sayur","cash"
4083,30,"2024-07-25",0,"sawi hijau","cash"
4084,49,"2024-10-15",0,"tanpa sayur","qris"
4085,121,"2025-01-15",2,"sawi putih","cash"
4086,116,"2025-02-18",1,"sawi hijau","cash"
4087,34,"2024-12-12",2,"sawi putih","cash"
4088,183,"2025-02-15",5,"sawi putih","qris"
4089,79,"2024-05-25",3,"tanpa sayur","cash"
4090,176,"2024-11-24",3,"sawi hijau","qris"
4091,205,"2024-05-04",2,"sawi hijau","cash"
4092,123,"2024-08-23",1,"sawi hijau","qris"
4093,26,"2025-03-04",3,"sawi hijau","qris"
4094,69,"2024-01-18",3,"sawi hijau","cash"
4095,159,"2024-06-19",0,"sawi hijau","qris"
4096,139,"2025-01-14",1,"sawi hijau","qris"
4097,166,"2025-02-21",1,"sawi hijau","cash"
4098,10,"2024-09-22",4,"tanpa sayur","qris"
4099,143,"2025-03-05",3,"tanpa sayur","qris"
4100,116,"2024-03-02",3,"tanpa sayur","cash"
4101,140,"2024-02-19",4,"sawi hijau","cash"
4102,9,"2024-03-07",4,"sawi putih","debit"
4103,144,"2025-03-25",0,"tanpa sayur","qris"
4104,92,"2024-12-01",4,"tanpa sayur","debit"
4105,122,"2024-02-20",3,"tanpa sayur","qris"
4106,67,"2024-06-22",4,"sawi hijau","cash"
4107,4,"2024-04-06",1,"sawi hijau","cash"
4108,201,"2024-08-24",1,"sawi hijau","cash"
4109,197,"2024-06-30",1,"tanpa sayur","cash"
4110,62,"2024-09-30",0,"sawi putih","debit"
4111,114,"2024-05-28",1,"sawi putih","cash"
4112,111,"2025-03-24",4,"sawi putih","qris"
4113,199,"2024-08-08",5,"sawi hijau","cash"
4114,101,"2024-03-12",3,"sawi putih","debit"
4115,49,"2025-01-30",0,"tanpa sayur","cash"
4116,181,"2024-05-21",1,"sawi putih","cash"
4117,49,"2024-11-03",3,"sawi putih","qris"
4118,41,"2024-04-02",4,"tanpa sayur","cash"
4119,85,"2024-07-05",4,"sawi putih","debit"
4120,48,"2025-01-14",1,"sawi hijau","cash"
4121,44,"2024-10-14",0,"sawi hijau","transfer"
4122,176,"2024-01-15",3,"sawi hijau","qris"
4123,201,"2024-11-24",0,"tanpa sayur","qris"
4124,140,"2024-04-02",0,"sawi hijau","qris"
4125,195,"2024-05-16",2,"sawi hijau","cash"
4126,119,"2024-08-29",3,"sawi hijau","cash"
4127,1,"2024-09-25",0,"sawi hijau","cash"
4128,201,"2024-07-01",1,"sawi putih","cash"
4129,118,"2024-07-25",4,"tanpa sayur","cash"
4130,35,"2025-02-02",0,"sawi hijau","qris"
4131,162,"2025-01-27",0,"tanpa sayur","qris"
4132,17,"2025-03-10",1,"sawi putih","cash"
4133,71,"2024-12-30",3,"sawi putih","qris"
4134,44,"2024-02-25",0,"tanpa sayur","cash"
4135,105,"2024-10-17",3,"tanpa sayur","qris"
4136,140,"2024-05-26",4,"sawi putih","cash"
4137,203,"2024-05-26",3,"tanpa sayur","cash"
4138,132,"2024-01-20",1,"tanpa sayur","qris"
4139,205,"2024-09-26",1,"sawi putih","cash"
4140,24,"2024-01-08",1,"sawi hijau","cash"
4141,212,"2025-01-12",1,"sawi putih","debit"
4142,152,"2024-11-09",5,"sawi hijau","debit"
4143,212,"2024-05-13",0,"sawi putih","debit"
4144,51,"2024-06-20",2,"sawi hijau","debit"
4145,186,"2024-07-10",2,"sawi putih","cash"
4146,34,"2024-04-22",1,"sawi hijau","transfer"
4147,112,"2024-09-14",1,"sawi putih","cash"
4148,174,"2024-02-18",2,"sawi hijau","qris"
4149,97,"2024-07-11",0,"sawi putih","cash"
4150,119,"2024-12-20",3,"sawi hijau","cash"
4151,147,"2025-01-19",2,"sawi putih","qris"
4152,46,"2025-01-28",1,"sawi putih","debit"
4153,154,"2024-11-20",4,"sawi putih","debit"
4154,84,"2024-12-10",1,"sawi putih","cash"
4155,8,"2024-10-06",2,"tanpa sayur","qris"
4156,96,"2024-03-06",3,"sawi putih","qris"
4157,116,"2025-03-14",0,"sawi hijau","cash"
4158,135,"2024-04-16",3,"sawi putih","qris"
4159,7,"2024-05-21",0,"sawi hijau","qris"
4160,110,"2025-03-30",0,"sawi hijau","cash"
4161,71,"2024-05-21",1,"sawi hijau","cash"
4162,85,"2024-11-05",4,"sawi hijau","qris"
4163,183,"2025-01-03",4,"sawi putih","qris"
4164,140,"2025-01-20",1,"sawi hijau","cash"
4165,1,"2025-03-28",0,"sawi putih","qris"
4166,147,"2025-01-29",3,"sawi putih","cash"
4167,152,"2024-06-27",4,"tanpa sayur","cash"
4168,78,"2024-11-17",0,"tanpa sayur","cash"
4169,84,"2024-09-16",0,"sawi putih","cash"
4170,82,"2024-08-16",2,"sawi putih","cash"
4171,113,"2024-04-25",1,"sawi putih","qris"
4172,31,"2025-02-05",0,"sawi hijau","transfer"
4173,112,"2024-01-25",0,"sawi putih","cash"
4174,93,"2024-04-05",1,"sawi putih","qris"
4175,44,"2025-01-09",0,"sawi hijau","cash"
4176,44,"2024-04-09",1,"sawi putih","qris"
4177,152,"2024-01-17",1,"tanpa sayur","cash"
4178,17,"2024-08-01",4,"sawi putih","cash"
4179,86,"2024-01-17",0,"sawi hijau","cash"
4180,113,"2024-06-03",3,"sawi hijau","transfer"
4181,202,"2024-11-17",4,"sawi hijau","qris"
4182,171,"2024-05-10",0,"sawi putih","cash"
4183,24,"2024-03-01",4,"sawi hijau","qris"
4184,62,"2024-09-28",4,"sawi hijau","cash"
4185,127,"2024-04-27",4,"sawi hijau","cash"
4186,203,"2024-02-20",5,"sawi hijau","qris"
4187,112,"2024-08-29",0,"sawi hijau","debit"
4188,92,"2025-03-29",3,"sawi putih","transfer"
4189,107,"2025-03-10",3,"sawi hijau","debit"
4190,77,"2024-04-29",2,"sawi hijau","cash"
4191,38,"2024-11-24",3,"sawi putih","cash"
4192,25,"2024-07-04",1,"tanpa sayur","cash"
4193,103,"2024-04-27",0,"sawi putih","cash"
4194,137,"2024-05-13",2,"sawi putih","debit"
4195,26,"2024-03-25",4,"tanpa sayur","cash"
4196,150,"2024-01-29",1,"sawi putih","cash"
4197,84,"2024-11-15",0,"sawi putih","cash"
4198,209,"2025-02-04",2,"sawi putih","cash"
4199,67,"2024-11-06",4,"sawi putih","cash"
4200,30,"2024-03-07",4,"sawi hijau","cash"
4201,36,"2024-11-09",3,"sawi putih","qris"
4202,115,"2025-02-27",0,"sawi hijau","cash"
4203,169,"2025-03-12",1,"sawi hijau","debit"
4204,150,"2025-03-17",2,"tanpa sayur","cash"
4205,198,"2024-05-20",3,"sawi hijau","transfer"
4206,24,"2024-06-30",1,"sawi putih","debit"
4207,166,"2025-02-18",4,"sawi putih","cash"
4208,96,"2024-07-04",3,"tanpa sayur","debit"
4209,44,"2024-08-05",3,"sawi hijau","cash"
4210,116,"2024-02-02",1,"sawi hijau","cash"
4211,61,"2024-03-05",2,"sawi putih","qris"
4212,204,"2024-01-12",0,"sawi putih","cash"
4213,121,"2024-02-07",3,"sawi hijau","cash"
4214,131,"2024-09-15",1,"tanpa sayur","cash"
4215,111,"2025-03-04",5,"sawi putih","cash"
4216,40,"2024-02-20",0,"sawi putih","qris"
4217,26,"2024-11-09",1,"sawi hijau","cash"
4218,150,"2025-03-27",1,"sawi hijau","qris"
4219,112,"2024-06-15",2,"sawi putih","cash"
4220,75,"2024-04-04",4,"sawi hijau","qris"
4221,98,"2024-01-27",5,"tanpa sayur","debit"
4222,161,"2024-03-25",2,"sawi hijau","cash"
4223,133,"2025-01-07",1,"tanpa sayur","debit"
4224,56,"2024-05-20",1,"tanpa sayur","cash"
4225,209,"2024-03-26",3,"sawi hijau","debit"
4226,105,"2024-10-31",2,"sawi putih","cash"
4227,149,"2024-02-29",4,"sawi hijau","qris"
4228,42,"2025-02-23",0,"tanpa sayur","cash"
4229,9,"2025-03-25",1,"sawi hijau","cash"
4230,208,"2024-07-28",3,"tanpa sayur","cash"
4231,53,"2024-01-07",1,"sawi hijau","qris"
4232,201,"2024-02-20",0,"tanpa sayur","cash"
4233,35,"2025-01-18",2,"sawi putih","cash"
4234,37,"2024-09-01",3,"tanpa sayur","cash"
4235,121,"2024-08-23",1,"sawi hijau","cash"
4236,49,"2025-03-27",3,"tanpa sayur","qris"
4237,92,"2024-06-20",0,"sawi putih","cash"
4238,207,"2024-06-07",2,"sawi hijau","cash"
4239,112,"2025-03-03",1,"tanpa sayur","debit"
4240,32,"2024-02-15",0,"sawi putih","cash"
4241,71,"2024-09-26",0,"sawi hijau","debit"
4242,128,"2024-11-09",1,"sawi hijau","cash"
4243,149,"2024-11-09",3,"sawi putih","cash"
4244,92,"2024-05-07",2,"tanpa sayur","transfer"
4245,129,"2025-01-30",1,"sawi putih","cash"
4246,182,"2025-02-27",3,"tanpa sayur","cash"
4247,6,"2024-05-18",0,"sawi hijau","cash"
4248,122,"2024-03-06",0,"sawi hijau","cash"
4249,37,"2024-05-09",1,"sawi putih","qris"
4250,96,"2024-11-26",1,"sawi hijau","cash"
4251,205,"2024-12-10",1,"sawi hijau","cash"
4252,115,"2024-01-28",3,"tanpa sayur","cash"
4253,119,"2024-08-18",4,"sawi putih","cash"
4254,89,"2024-08-02",3,"sawi putih","cash"
4255,26,"2024-07-25",3,"sawi hijau","cash"
4256,121,"2024-04-27",3,"sawi putih","cash"
4257,10,"2024-09-25",0,"sawi putih","cash"
4258,96,"2024-09-26",0,"sawi putih","debit"
4259,127,"2024-08-15",4,"sawi putih","qris"
4260,151,"2024-07-30",0,"sawi putih","cash"
4261,134,"2025-01-21",4,"tanpa sayur","cash"
4262,81,"2024-12-20",1,"sawi hijau","cash"
4263,15,"2024-01-09",0,"sawi hijau","cash"
4264,142,"2024-12-17",0,"sawi hijau","transfer"
4265,100,"2024-08-02",0,"sawi hijau","cash"
4266,67,"2024-02-06",2,"sawi hijau","transfer"
4267,54,"2024-09-20",3,"sawi putih","debit"
4268,123,"2024-07-30",3,"sawi putih","cash"
4269,46,"2024-11-04",3,"sawi putih","cash"
4270,181,"2024-01-30",0,"sawi putih","debit"
4271,136,"2024-06-24",2,"sawi hijau","cash"
4272,92,"2024-03-16",0,"tanpa sayur","cash"
4273,186,"2024-12-11",3,"sawi putih","cash"
4274,116,"2024-01-29",0,"sawi hijau","qris"
4275,62,"2024-03-06",4,"tanpa sayur","cash"
4276,195,"2024-02-21",2,"sawi hijau","qris"
4277,201,"2024-11-08",5,"tanpa sayur","cash"
4278,169,"2024-09-30",4,"tanpa sayur","cash"
4279,140,"2024-11-08",1,"sawi hijau","cash"
4280,169,"2024-02-02",0,"sawi putih","debit"
4281,171,"2025-01-10",3,"sawi putih","qris"
4282,86,"2024-02-20",0,"sawi putih","qris"
4283,5,"2025-01-12",5,"sawi putih","debit"
4284,65,"2024-04-01",3,"sawi hijau","qris"
4285,133,"2024-06-16",3,"sawi putih","qris"
4286,169,"2024-01-18",1,"sawi hijau","qris"
4287,132,"2024-11-12",3,"sawi putih","cash"
4288,10,"2024-03-30",1,"tanpa sayur","cash"
4289,34,"2024-07-24",4,"sawi putih","cash"
4290,195,"2025-02-24",4,"tanpa sayur","cash"
4291,108,"2025-02-13",4,"tanpa sayur","cash"
4292,59,"2024-11-08",1,"tanpa sayur","cash"
4293,41,"2024-01-13",4,"sawi putih","qris"
4294,86,"2025-02-06",3,"sawi putih","debit"
4295,121,"2024-07-03",0,"sawi hijau","qris"
4296,179,"2024-12-14",0,"tanpa sayur","cash"
4297,81,"2024-01-22",3,"tanpa sayur","debit"
4298,133,"2024-12-02",1,"sawi hijau","cash"
4299,53,"2024-12-30",2,"tanpa sayur","cash"
4300,113,"2024-05-30",1,"sawi putih","cash"
4301,44,"2024-04-01",1,"sawi hijau","debit"
4302,186,"2024-11-09",3,"sawi putih","cash"
4303,194,"2024-08-30",3,"sawi putih","debit"
4304,32,"2025-03-22",1,"sawi putih","qris"
4305,5,"2025-02-13",1,"sawi hijau","qris"
4306,195,"2025-03-14",0,"tanpa sayur","debit"
